x
IGLC2
GNLY
TCF4
CDKN1C
PTGDS
IGHM
IGLC1
LINC02694
LINC01478
SOX5
CST3
AL136456.1
FCGR3A
BANK1
LINC00996
ITM2C
LILRA4
FCER1A
LINC01374
IFITM3
AC023590.1
AC105402.3
CCL4
HLA-DPB1
CD1C
NKG7
CXCL10
CCL5
GPM6A
MS4A1
CXCL8
LYPD2
GZMB
NRG1
PLD4
CD79A
HLA-DPA1
CD74
HLA-DQA1
IFNG-AS1
FMNL2
MRC1
HLA-DRA
IGHA2
PTPRS
PRF1
PLXNA4
RHEX
IL1B
FAM160A1
AIF1
RGS7
S100A9
EPHB1
TSHZ2
RALGPS2
EBF1
LYZ
S100A8
CCDC26
CCSER1
VCAN
AL589693.1
CUX2
AL163541.1
COL26A1
OSBPL10
NEGR1
AFF3
MZB1
LST1
UGCG
LIX1-AS1
TCF7L2
HLA-DRB1
MS4A7
SCT
GZMH
MKI67
TCL1A
PDE4D
PAX5
BCL11A
TOX
BX284613.2
LINC02315
EREG
ADGRB3
EMP1
IKZF2
PID1
GALNTL6
IRF8
SLC4A10
IGKC
GZMA
TRDC
GZMK
C1QB
EDA
MTSS1
CCDC50
IGHD
CLEC4C
JCHAIN
CLEC10A
ZFAT
CLIC3
PLEKHD1
COL19A1
FCRL1
NRP1
IL2RB
COBLL1
SLC38A11
WARS
CENPF
LINGO2
THBS1
S100B
ZNF804A
PLCB1
AC093865.1
LMNA
IGHG1
CD36
C1QA
IGHG2
HMOX1
AC069277.1
SPON2
AC092546.1
SERPINA1
BLK
ENHO
PCDH9
VMO1
SSPN
AC013652.1
NIBAN3
SAT1
VNN1
AC018742.1
TXNDC5
HLA-DRB5
IFI30
DERL3
HLA-DQB1
KCNMA1
DLG2
LGALS1
SASH1
SPIB
SLC8A1
HMGB2
SMIM25
LRRC26
FCER1G
HIST1H2AC
NTM
PRICKLE1
FOXP3
IGHA1
CFD
DNASE1L3
AC002460.2
ACSL1
IFIT2
RTKN2
NKAIN2
SEL1L3
CCR10
MARCKS
SLC24A3
RUNX2
FGFBP2
AUTS2
HDAC9
TMTC2
CD79B
PAPSS2
RBMS3
RASAL2
MEIKIN
FTL
F13A1
NAMPT
PLEKHG1
PSAP
LRMDA
NCKAP5
RTN1
TNFRSF21
LINC00926
DACH1
NCAM1
PHEX
LSAMP
ANXA1
AXL
CSF1R
VNN3
HES1
ZNF366
PTGS2
KCNH8
C5orf17
SLCO5A1
DTNA
CST7
CLNK
KLRB1
